,newid,event_code_new
33352,6764563.578,SsSsSsSsS.psSsSsSsS.psSsSsSsSsSsp
33353,6764603.569,lswspsp.swsp.p.pbs.ps.pswswseswewsb.swsp.pswsp.pwsp.pswp.pswpswsp.p.sws.psws.psp.p.p.s.p.p.p.p
33354,6764646.759,bsSsSsSsSsSpsSsSsSsSsS
33355,6764762.001,.Slbfs
33357,6764981.793,spsps.p.c.cb.lb.lb.pb.b.
33358,6765059.982,n.b.lc.bsp.sp.s.
33359,6765060.984,lb.lsp.psp.psp.sps
33360,6765194.652,p.b.b.b.
33361,6765426.858,SlbSsSsSp
33362,6765640.052,.b.bv.b.bvbnfb.b.bib.i
33363,6765756.411,ps.ps.ps.pspsp.psp.psp.p.p.psp.pspsp.psp.pspspsfp.pfsws.psw.p.pf.psf.psfsp.ps
33364,6765791.471,s.pbc.lbspSpSpl.
33365,6766003.673,ewes.ps.psps.n
33366,6766041.028,psps.p.pspsp.p.pspspsp.spfSfbsSsSpsSsSsSpsSpSsSsSpsSsSp
33367,6766079.292,b.b.s.p.
33368,6766083.403,fwesSsp.sp.wswswspsSs.s.sSp.psSsSsSsS.fsnbfs
33369,6766109.136,.lblsSsSswsS.lpswspS.lbS.S.S.SsepblblS.plS.blp.S.sp.psbsSfs.pb.s.p.se
33370,6766325.464,fSsSpS.psSsSpSpSpSpsSsSsSpSpsSpSp
33371,6767154.336,cpc.c.cpc.c.c.c.lsc.s.psw.swsp.swsp.p.p.bs.ps.c.c.c.wsp.wsp.ps.pl.
33372,6767498.874,p.spspsp.psp.ps.psSspsSpspspsps.p.p.p.p.ps.spspspspspspspspspsp.spspspspsp.pspspspsp
33373,6767736.17,.lS.cl.
33374,6767752.012,sSfp.pswsp
33375,6767780.706,.lSslS.SlSlSsbS.
33376,6767899.226,c.c.c.c.c.c.c.c.c.c.c.c.c.Sl.c.c.c.c.pS.c.c.c.c.b.
33377,6767919.566,l.Sb.ntb.tnf.s.sps.f.pf.f.f.scn.bnbfb.cs.f.f.f.f.fcbf.f.sfb.b.bfsn.nf.pf.spf.f.p.f.spf.f.spf.s.psps.b.b.fsfsfsf
33378,6768798.204,sSsSb
33379,6768835.103,lb.sSpSpSlSlSfSfSfsSsSsSbspb.s
33380,6769308.215,.sf.s.eSl.blSspecbSlSbS.SlSlS.sSlbS.pf.f.sps.f.sf.f.spsf.n.icf.nbf.b.f.fs.fsfsf
33381,6769340.476,.b.bcl
33382,6769410.847,p.bSlwsSlspsps
33383,6769987.578,.f.f.fSfS.pSfsSfSp.
33384,6770136.291,.cS.sSp.pSsSsSsSs.b.
33386,6770944.749,.cbS.S.fSsSfsb
33387,6771310.512,SsSsS.p.p.b
33388,6771325.478,lb.pbl.sSspsSp.fblbl.p.b.c.b.b.fb.plp.ep.p.l.c.b
33389,6771377.102,SsSpSsSspSpSpSpSpSpsSsSpsSsSpSpsSsSpS.psSpSpsSsSsSpSp.SsSpSpSpsSsSsSpSsSpSsSsSsSsSpSsSsSpS.psSpSpsSsSsSspSsSpSpsSspSpsSpSsSsSsSsSpS.psSsSsSpSpsSsSsSpSpsSsSsSsSsSsSpSpsSsSsSpsSsSsSsSsSsSpSpSsSspSpsSesSsSsSsSsSspSpesSsSpSpsSsSp.SpSsSsSsSsSsSsSsSsSspSp.sSpSpSsSpSpsSpSpsSsSpSpsSsSsSsSsSsSsSpSp.pfsfsfspspspspspspSlSfspspspspspspsfSsSpsbspSfsSsSsSpsSsSsSsSsSsSsSsSpSfSfsSsfSsSfSsSsSsSpSpSsSpsSsSpSsSsSs.SpSpSsSsSpS.ncfn.b
33391,6771424.613,cbSlSwewesSsSsSsSepsSsS.psSfesSsSsSsSsSsSsSsSsSsSsSpsSsSsSsSpsSsSsSsSsSsSsSsSsSsSsSsSsSsSpsSpsSpS.pb.b.b
33393,6771451.659,p.lp.
33394,6771690.832,p.pSlSlbSlsSsSsSsSpsSpSsSsSsSeSsSsSsSspsSpsSsSsSsSsSsSsSsSn.n.c.s.
33396,6771855.27,pSspSs
33397,6771901.851,lpelbf.nb.c.
33398,6771981.991,b.bps.se.b.b.b.
33399,6771992.571,epblfsfbn.n.c.bf.f.f.f.fc.nb.cbn.i.c.b.b.pe.c.c.
33400,6772078.909,pS.pbfsSeS.c.p.p.psSsSsSsSsSsSsSsSsSsSsSp.psSsSp.pS.fS.fsS.c.f.sf.f.sf.f.f.f.f.spsf.fpf.f.spSlbSlsfsp.pbfsSes.SpsSpsSeSs.
33401,6772467.867,spsps
33402,6773119.709,s.f.p.s.b.c.b.b.cp.
33404,6773276.147,.sSsSsSsSpS.p.pS.sp.p.t.t.t.b.bf.f.
33405,6773480.456,lfSeSfpfbcfbn.sc.bfc.c.b.cb.b.b.cf.ses.f.f.f.p.p.f.b.b.bn.fbc.fs
33406,6773718.405,p.psp.SlS.i.i.i.ib.i.pS.f.s.i.cn.i.i.inc.bf.bf.f.cn.fcnfbc.i.fbn.c
33408,6774563.636,SlsSlcS.S.S.S.S.
33409,6774749.076,nbSlSlSlsn
33410,6774884.677,wspswpb
33411,6774940.486,swpwsp.psw.pwspsws.pwsp.swsp.swsplbws.p.wspfpswpsw.psp.ws.pswseswspsw.pswps.ws.psw.psw.pwspfsws.pswpswp.p.pwseswsp.pswspswp.swspswpsws.pswsp.wsp.swspsws.psws.pws.p.psw.pswspsw.pswsp.pswp.pws.psw.p.pwsp.swsp.swsp.swp.p.sw
33412,6775442.185,pSf.SpSfSfSeSfSfSfS.pepS.SfSfspSpslSspS.pspSpSpSspS.sp.pSspSp.pb.sSsSpspSpspspep
33413,6775727.16,.p.sp
33415,6776011.116,esp.sp.psb.s.
33416,6776635.633,.l.b.l.b.lf
33417,6777008.534,lpspl.f.f.
33418,6777011.338,sws.c.sSbl.c
33419,6777572.162,b.p.bn.i.i.pspf.b.nbnt.bn.
33420,6777659.096,SpSpsSbSfpSseS.c.SlSlfbn.sSpSpsSpSsSp.nbn.t.t.tfbvb.
33421,6777745.988,.c.c.c.c.c.
33422,6777809.625,.p.pwspws
33423,6778133.176,.cS.S.S.S.S.S.S.c.S.lS.S.S.sSsSsSsSsSsSsSsSsSsSsSsSpSsSsSsSp.SsSpSsSpSpsSpSpS.spSsSsSsSswspS.p
33424,6778310.7,lsSsSsSsSsSp.iSlSlf.bib.c.fbSlSbSlp.p.pblSf.pf.f.s.fsfsf.pf.fp.fbn.c.n.nbfs.pSlsp.p.p.c.b.bib.b.bc.b.bn.i.i.c.fb.b.bvb.bv.bc.fbn.i.nf.c.bvbf.c.b.i.fb.bn.b.b.pspb.
33425,6778673.665,S.s.pl.Sc.ScS.cS.cS.cS.cS.Sbc.b.
33426,6778920.069,l.c.c.c.n.fwesfwep.peb.p.c.
33427,6779413.489,cs.l.c.c.lsSwsf.pf.pf.
33428,6779505.028,SlS.cblS
33429,6779637.77,lb.plsbsSswSsSs.pspsf.swswSesSwswSsp.p.pbf.s.b.s.fbp.b.ep.p.pe.p.pn
33432,6779921.763,.f.pfpfsesf.pepsfsp.pfs
33433,6780100.223,b.b.b.b.b.b.c.lb.b.b.sespsp.s.spsp
33434,6780181.15,n.i.lsSpspSp.pSpbn.bibibi.nbncbibibip.psbf.fcn.b.b.b.f.s.f.pfbn.bn.b.b.b.nb.bn.f.p.pfb.fbn.c.
33436,6780346.986,efepf.f.sf.f.s.s.fs.fspspeplplspsplpsf.f.f.sp.b.b.b.bn.nf.se.fswspb.b.fsfsfsfsesfsf.b.b
33437,6780387.396,lpswsp.bcl.ps.
33438,6780535.514,espspspspspsbsp.p.psp.p.psp.p.psp.p.p.p.psp.psp.psp.psp.psps.sp.psp.psp.psp.se.s.p.s.s.b.
33440,6781278.602,psSsSsSsSsSsSsSsSsSsSsS
33441,6781494.222,SsSsSbsSsSsSsSsSsSsSsSsSsSpsSsSfSfsSsSsSsSsSeSsSs
33442,6781702.26,c.c.c.c.c.c.cl.c.c.c.lblc.c.c.c.c.c.c.c.l.c.c.c.c.c.c.l.plf.pep.sp.Spsb.sSp.s.p.s.p
33443,6781894.583,b.l.S.c.b.ScfSsSsSsSsSsS.fwSsp.bpl.p.nbn.i.
33444,6782383.071,lsSslsSsSsSselp.eblb.b.b.
33445,6782994.731,b.wsf.p.p.p.psp.swswsc
33447,6783194.477,psSsSsSsSsSsSsSsSpsS
33448,6783303.539,p.p.psw.psweswsw.pswspsws.pswswpspsps.p.p.p.swswpswspspspspspsblpl.b
33449,6783484.225,lbS.bSlsp.pc.b
33450,6783627.868,swpSpSpSpSpSpspSpSpb
33451,6783690.797,b.b.p.p.b.b.
33452,6783872.074,l.lSlSl.b
33454,6784036.648,lSlSsSsSsSpblSs
33455,6784321.666,f.f.S.c.cSl.pSps.plSf.
33456,6784358.681,wp.pbs.ps
33458,6784645.915,spsw.pSwsSp.swS.pswSpws.SpwsS.psw.SpswsS.pswpSswspS.swsSp.ws.pSswpS.Spsw.pSpsw.pSswSp.wsSpSswswspSpSpswpSp.pSp.swspSpwswspS.swsSpwsws.Spsws.pSws.SpwsS.pwsS.psws.pSsSsSsSsSp.swSp.
33459,6784989.415,b.pfbn.lfn.c.blsw.c.lbwswspSspsSpl.cfbn.c.cbn.
33461,6785239.675,bp.lS.SsSsp.p.pf.pe.pcf.pb
33462,6785744.647,fSfSpesSsSpSpsSsSpcsSsSsSpSpSpsS.SpSsSpSpSpbeSsSsSsSp.SpsSsSsSsSsSsSpSsSsSpSsSpSpSesS
33464,6785826.408,pspspswswpswp.nf.f.bs.p.f.f.sps.ws.pf.b.pSpf
33465,6785926.889,S.cS.sSsSsSsSsSsSsS.psSesSsSpS.psSpS.psSsSsSpS.psSsSsSsSsSpS.psSsS.psS.psSsScsSs.SsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpS.SsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpS.psSsSsSp.pSeSp.sSpS.pSspSp.spS.pspSpspS.psp.pSsp.SpspS.ps.pSpsSp.spS.f.f.f.pf.f.f.spsfsp.p.f.s.f.
33466,6785944.006,Slsp.p
33467,6786431.666,SlSspsSs.c.
33468,6786591.592,ibibn.s.s
33469,6786607.988,b.lbflelfbfspsblsesl
33470,6786719.817,pswspSp.swpSpsws
33473,6786949.076,p.b.p
33474,6787006.869,pspspspspspspspsp.spspspsp.pspspspspsps.
33475,6787184.584,.lpeplbl
33477,6787694.576,espspswsp.p
33478,6787842.908,sp.b.s.b.sp
33479,6788050.984,Spe.Sp.pS
33480,6788438.046,.f.lslb
33481,6788484.692,sesp.pb.bep.sp.p
33482,6788723.045,sSsSsSesSsSsSsSsS.pSsSsSpSpSpSsSpSpsSpS.psS
33483,6788788.154,plSfSfSfSfSfSsp.
33484,6788837.463,f.p.f.fbf.p.f.pfbf.s.f.s.f.f.p.fb.i.f.nbib.i.bib.b.i.bib.
33485,6789178.918,SsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpb.
33486,6789206.448,.cS.cS.cS.cS.S.cS.cS.sn.b.
33487,6789850.02,Slb.p.p.b
33488,6790122.613,.pe.p.SfSfp.pfSfsSsSfSfp.SfSsSpsSsp.
33489,6790142.069,fwspS.pfpS.fwsp.Sp
33490,6790281.893,sfSsp
33491,6790508.255,lblSb
33492,6790718.79,.SlS.bs.psSl.p.p.p.p.psp.plSpsp.pb
33493,6790809.147,SlfSsSl
33494,6790843.396,pwswsp.
33495,6790954.759,bf.bf.ef.swpswpsw.bvb.b.b.b.
33496,6791235.697,lbspSp.pspS.spS.pspSp.sp.p.p.pSl.S.Sfsp.p.pfSp.p.pS.pfSp.
33497,6791373.207,p.pfp.p.psp.s.psp.p.fp.f.p.pbfp
33498,6791422.05,swswspbsb
33499,6791639.272,SlSb.bSl.S.cS.cS.S.S.S.Slb.Sc.Sc.SlSbS.cb.SlSlbSl.bp.b.b
33502,6792035.624,SsfSfp.
33504,6792235.207,.SlbsSsSsSsSsSsSsSsSsSsSsSsScb
33505,6793661.593,pspspsSfsSflSfSp.s.sb.b.s.s
33507,6793762.506,SlSfSfspSlpfSfp.sSfp.pSfSf.sSpSfspsSfeSfSsp.psp.s.p.pSfpsp.pSfSfp.pSfsp.p.fSp.ps.pspsespsp.psps.ps.sps.b
33508,6794179.51,ws.plsSl.
33511,6795769.436,lSb.sp.Spsb.
33512,6795827.346,sps.psp
33513,6795900.771,.SlS.b.f.nf.f.f.f.fn.bfbn.f.f.cfbn.f.fbfsp.f
33514,6795986.379,psp.ps.pspsp.p.spbsb.b.b.n.
33515,6796102.077,wspswpswspswspswspswpswpswp.pswsp
33516,6796284.625,psSpS.psSspS.psp.pS.cS.bSl.SlblSl.l.fspsfSes.psS.pspsf.pfeSsSese.p.p
33517,6796357.948,.cS.cS.cS.cS.cS.cS.cS.cS.cS.cS.cS.S.cSscSscS.cS.cS.cS.cSscSscS.cS.cS.cS.S.S.S.cS.cS.cS.cS.cScS.cS.S.SlSlS.c.ScS.c.S.c.ScS.cS.cS.S.cS.c.ScS.cS.cS.cS.c.ScS.S.cS.cS.cS.S.cS.p.p.splS.fp.pb.b.
33518,6796400.482,bwspswspwsbfwswswspspswsp.sbs.s
33519,6796687.939,fSfsSsSsSsSsSfSsSesSsSeSsSf.pSpS.p.p.psps.ps.pspSlSfsSlSl.pSsSsSpSpsSpSpsSsSsSpSpSpsSfSspsp.spsps
33520,6796762.864,bl.sSsp.psp.pspsp.pspbp.psp.psfes.s.p
33521,6797036.328,.sl.cl.lslbsSsbsfweswfswspwspb.b.ses.b.b
33522,6797166.667,Sspep.es
33523,6797186.071,SfSfS.pS.pfSswsSswfSfSsfSpfSpfwfSspSfpfSsSfSfspSp.SfSsSpSpSpSfSpfSsSp
33524,6797306.365,sp.pfbwsws.p.p.
33525,6797322.053,Sfpspn.f.s.s.s.f.f.p.spspsp
33526,6797386.757,b.bswsp.pswpepwsp
33527,6797600.919,c.pl.p.psps.b.b.sp.sp
33528,6798115.885,lSlsSlsS.psSsS.pS.pS.psSsS.peb.p.pSlSlbSlS.psSsSsSpbSlSl.f.f.s.f.spsp.pspSlsSlSlbS.lSlSl.c.bn.fblSb.b.b.
33529,6798184.928,.S.sSsS.pbSf.b
33530,6798252.715,S.SlsSsSsSsSsSpsSsSsS.Sl.S.sSsSsSsSsSsSsSsSsS.b.
33531,6798914.806,lsSlsSsS.psS.pSsSsS.psSsS.pSsS.psSsSpcS.S.S.bSlS.c.S.Sb.S.blS.S.c.S.cS.S.S.cS.cp.S.b.SlSsSlSsSsSsSsSsSsSp.SsSsSpsSsSpSp.SsSpSp.SsSpS.psSp.SsSs.p.s.pfS.psSp.sSb
33533,6799220.07,Slbf.fbf.fbfpf
33534,6799435.467,SpeSpSp
33535,6799451.658,.l.b.b.b.b.b.b.b.
33536,6799657.587,fslblblbnb.es.sepep
33537,6799696.73,c.fSpfsf.f.f.fsfspfsnf.s.f.p.p.pspSpspSp.s.s.sc
33539,6800129.735,bp.pe.pbsw.psp.bn.spsps.f.spspspspspspspspspspsb.i.nb.bib.b.b.bn.
33540,6800265.135,pSpfSfSsSsSsSsSpsSpsSsSsSsSpSsSsSpSfpSfsSfSswsSpSpSpbewswswpwsp.pwspwswspwspwspswpspswpwspwspswp.sSsSsSsS
33541,6800492.043,bl.s.pe.b.
33542,6800870.528,b.p.b.bib.b.b.b.b.bn.n.cb.c
33544,6801166.981,sp.i.cb.sb.f.ses.s.s.s.s.s.fewefelpblelepleb.p.bfbweb
33545,6801181.845,lSpSpf.p.b.
33546,6801296.403,sSelsp.psl.b.lb.
33547,6801701.682,sSlSspSsSsSsSpsSpSspSlbfS.p.pb.c
33548,6801773.678,b.bp.S.p.SpS.pe.pS.p.Spbp.p.p.ps.psp.p.pSp.p
33549,6802310.045,.bf.ws.s.fs.sf.s.b.
33550,6802470.214,lb.lS.b.s.b.S.Sl.Slb.b.b.b.b.b.bn.s.b.b.b.b.p.
33551,6802737.191,wspswspswsf.spsfsfsf.ebepspspsp.b.n.fbn.b.sSwspswSepswSswSsSwsSwc.b.b.c.bn.b.fb.b.fe.spspsf.fspfsfs
33552,6802738.374,bfSfspe.pSlbc.p.p.
33553,6802998.236,Sp.sbS.plc.cn.p.pS.
33555,6803251.91,spsSsSsps
33556,6803336.595,SfSfs
33557,6803455.33,sp.sn.n.
33558,6803550.394,sbsSsSsSsSsSsSsSsSsSbsbsp
33560,6803608.323,p.bpe.b.p.
33561,6803703.378,e.c.n
33562,6804992.375,eSws.p.b.wsb
33563,6805002.443,c.blefsfbspfs.s.
33566,6805188.465,.sS.sws.p.p
33568,6805525.189,bplsesp.fsewsbpsp.wsp.s.
33570,6805649.307,S.bS.lbS.S.lbS.S.l.S.S.lS.S.b.S.S.S.S.b.lb.S.S.S.lS.blS.S.cl.S.blb.S.S.sS.S.l.b.b.b.b.b.
33571,6805762.937,f.s.spspsps.wsb.b.s.swsp.pwsp.pwsp.swspwsp.swsp.pswp.wspswspswpswspws.pswb.sws
33573,6805886.901,fsp.sp.p.pep.
33574,6806267.733,pspspspspspspspspspspspspselspspspsps
33578,6807263.144,pspspspspspsps
33579,6807278.851,sSsSsSsSsSsSsSsSsSplp.p.f.p.p.p.p.s.e.spsps.s.e.f.fbf.spspepspsf.sps.n.b.bs.s.nb.bnf.p.p.b.b.bc.bf.b.f.s.spsf.s.s.fs
33580,6807336.416,espesSsSesSsSsSpesSsSsSsSp.bnb.n
33581,6807794.78,SlpS.cbS.S.fslSp.p.pSlp.fS.sfS.pspSl.p.p.p.b.p.b.s
33582,6807804.089,wsn.spfwsc
33583,6808254.663,SsSsSsSsSsSsSsSpsp
33584,6808389.053,sSlsSsSsp.lbsSsSpsSsSsSsSsSpsS.p.l.c.csSsSsSsSsSp.SsSsS
33585,6808534.013,b.b.b.
33587,6808840.856,SfSfsp.psp.s
33588,6809017.295,b.b.l.b.lbfsfplfb.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.
33591,6809535.776,S.bSlbSf.b.pS
33593,6810018.15,b.b.SfSfpS
33594,6810776.619,S.b.c.bS.b.S.b.S.b.bn.c.f.c.c.i.i.c.bc.cn.bf.s.s.ps.sf.s.c.fs.p.f.b.cnf.s.s.psfs.f.spspsf.pfsf.p.f.f.fsps.f.p.c.nbc.c.cfcpspsp.ps.c.c.nc.n.nb.n.n.b.b.b.n
33595,6810936.024,lSsSsSsSsSsSsSsSsSfp
33597,6811054.526,c.c.c.c.c.c.c.c.c.c.c.c.c.csw.pwsp.swspsw.pws.ps.p.pspsws.psws.pswsp.
33598,6811078.722,p.p.p.pl.p.plp.psp.psp.p
33599,6811361.331,l.bcb.b.lbspspbfs.n.f.nbfb.bspbp.b
33600,6811421.644,l.wspSp.sws.b
33601,6811578.884,sSwsp.SsSsSsSsSsSsSeS.pswspws.p.
33602,6811616.393,S.S.Sl.tn.tnSsStntfSn.n
33603,6812750.348,swsb.bS.lb.
33604,6812901.576,.S.S.bS.S.cS.S.S.S.S.S.S.Spfspsp
33605,6813088.93,lwsp.p.pbwspwspsp.
33606,6813367.321,Sl.S.Slbsp.s
33607,6813519.294,.pb.b.
33608,6813534.005,psSsSsSspS.b
33609,6813614.592,sp.p.p
33610,6813631.942,cps.blbpb.spbp
33611,6813658.578,SlbSp.pSsSp.
33612,6813705.466,.pspsw.c.c.c.Sl.bn.i.c
33613,6813804.698,blblbeflblbsSsSsSsSsSsSsSsS.pSsSsSsSfsSsSspsfSfSfsSpSpbSfswswsSpswsp.S.sSsSsSsSsSsSsSsSsSsSsSsS.sSsSsSs
33614,6813857.765,.fnf.nb.b.b.S.S.n.f.p.f.p.p.p.Ss.pSsp.SspSsp.pe.p.pspspsps.i.f.pf.n
33616,6814262.155,b.b.sp.b.sSs
33619,6814525.644,pfSpfSfSfSfeS
33620,6814835.644,.sp.psp.psp.pspsps.
33622,6815550.611,psp.sp.
33623,6815639.306,lsSsSsSsSsSsSsSpsSsSsSsSsSpsSblbsSsSpbf.s.fn.
33624,6815646.607,pSfSbfSb.cb.c
33625,6815669.062,lSlbSlSlSlSlbSlbsSsSpsSsSlbSlSlbSlSlSl
33626,6815710.608,.SlbS.S.sSsSsSsSsSsSsS.p.sSsS.psS.pS.Slbsbsp.n.b.b.b.b.b.b.bs.bsp
33627,6815935.881,.nb.bibib.beb.sSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsS.p.e.pb.b.p.bn.f.c.cb.n.b.b.b.c.c
33628,6815941.678,.f.c.sfnbf.sf.f.f.sf.sf.sf.sf.p.p.f.spf.p.p.f.s.p.
33629,6816156.995,pespsp
33632,6816409.412,.p.p.p.b.
33633,6816958.338,pfwslbpswsw
33634,6817138.973,lSlS.peSpSspSsSsSsSsSsSsSsSsSsSsSspSsSesSsSsSsSpsSpSpSpsSpSpsSspSpSp
33635,6817244.007,blbSfSfsSsSsSpSpsSsSsSsSpSpsSsSsSpSpsSsSpSpsSpSpsSpSpsSsSpSpsSsSsSsSpsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpSpsSpSpsSpsSsSpsSsSpSpsSsSsSpSpspspspS.p.pSfeSfSfesSsSsSsSpSsSsSpSsSpSsSsSpSesSp.SpsSpS.psSsSpSsSsSsSbspspsps
33636,6817443.613,Ss.b.
33637,6817850.186,swsbSsSeSsS
33638,6818070.523,Spb.le.b.
33640,6818753.728,S.Slb
33643,6820770.525,spbpf.
33644,6820778.707,.f.f.f.f.sf.f.f.f.f.s.pf.pf.fbf.lb.b.f.f.f.sf.b.s.e.f.f.s.f.bnbf.p.f.b.bfs.pb.bncf.s.sf.f.f.f.sf.f.sbf.snb.f.fnfb.b.b.bc
33645,6821132.042,SsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSp
33646,6821315.051,pbc.c.
33647,6821367.382,p.wspws.pws.pswp.pswspsw.S.S.S.SlSfsfspspsp.s
33648,6821494.084,fps.nb.
33650,6822457.621,swsws.
33651,6822470.254,spspsbSlSb.
33652,6822549.44,SsSesSsSsSbSfpSpepfSpSpepSpSl
33653,6822767.509,.lswsw.pbflswslS.i.ibf.pbswlb
33654,6823198.386,c.b.b.ps.
33655,6823225.594,.psplspleswswslswslswspspspspsps.
33656,6823620.787,n.i.s.fb.b.f.i.b.b.b.b.ses.f.
33657,6824128.418,l.c.clfs
33658,6824148.363,bs.b.
33659,6824190.03,SlS.i.b.S.Sb.SlSnc.n.c.b.nb.ns.s.fs.fs
33660,6824399.545,cbf.f.f.f.sfsf.s.sfbfb.fbf.f.sp.b.c.b.f.f.p.p.fbn.b.bsesp
33662,6825431.706,bsSsSsSsS.psSlSfSfSfSfsS.psSsSsSsSsSesSlsSsSsSsS.psSp.plbc
33665,6825875.733,s.swsp.pswspsws.pswsp.pws.p.wsp.pe.p.wp.pfspcspf.splf.pc.c.i.n.b.bc
33666,6825981.392,spSspsSfsp
33668,6826694.962,p.bf.f.f.f.f.f.f.s.f.s
33669,6826732.359,p.p.lc.bf.b.f.p
33670,6827006.922,c.c.c.c.sp.c.lfwsp.pswswspswsb.
33671,6827173.764,p.lb.b
33672,6827333.36,tf.b.
33673,6827797.815,.S.bc.cfcf.
33674,6828056.746,pspSpspSpspSpspSspSpspSpspSpspSpspSspSpspSpspSspSspSpspSpspSpspSpspSpspSpspSpspSpspsSps
33675,6828250.382,SpspSs
33676,6828263.407,swsb.b.n.n.f.f
33677,6828410.272,.bsSbS.S.b.
33678,6828615.465,swpswsp.pespsp.pspspswsp.pwsp.pswspwsp.wsp.pwsp.pswpswpswsp.swspwspwsp.swspspswsp.psp.pspspspspsp
33679,6828706.767,.S.S.S.S.S.S.sSsSsS.psS.S.cS.bS.SsSsSsSp.sSsSsSsS.psSspS.Sl.l
33680,6828787.709,sSsSsS.bS.c.p.pS.p.S.p.pb.S.c
33681,6829057.452,plpep
33682,6829109.159,pS.p.pSpS.b
33683,6829232.522,lsSsSsSpSsSsSsSsSpSesSsSsSsSsSsSsSsSsSsSswspSpbfn.n.f.sSbSsSpSsSsSsSsSsSsSsSsSspn.nbfbn.c.nfbf.spsps.spsbSsSc.sSsSsSsSpSp.pSp.
33684,6829445.73,bsfb.swsp
33685,6829529.731,epSpSpsSsSsSsS.psS.pSpSpsSpepSplspspspspS.pS.pSpS.pspSpsS.pS.pf.f.f.f.f.f.f.f.f.sp.n.n.p.pn.nb.b.
33688,6829832.862,lespspspsplsSfSfsSp.p.SpS.p.sp.Sps.sp
33689,6829850.446,sfsfsf.f.bi.i.i.ibfsfsfsfsc.cbfcbib.cb.cf.spspfs.s.f.s.pcf.s.s.p.spf.s.spspfs.f.s.p.bswpwescewbp.p.ncf
33690,6830297.164,spSps
33691,6830407.949,swp.pSfSb
33692,6831010.319,.c.c.c.c.c.c.blb.c.pc.c.c.c.lspcpc.cnc
33693,6831011.46,sSsS.pS.Sp.pS.S.
33694,6831111.056,.lbS.cS.bspspb.
33695,6831123.27,sSsSeS.lSfSsb
33696,6831307.029,.p.pSfp.s.spspsps
33697,6831636.95,efbeSblSbfs
33698,6831653.654,sSpspsfsSsS.SpsS.pSsSsSp.SpS.SsSsSsSsSpsS.pSsSsSpSpSsSpSpsSpSpsSsSsSsSp
33701,6831758.521,blblbspspsblb.bnf.b.s.b.b.b
33702,6831786.647,clpl.fSefpspscp.cf.f.
33703,6831925.749,Splfsp.pbf.spsfb.b.bf.spspf.s.psp.ps.spfs.spsbf.spf.spfsbfs
33704,6832250.427,sfsesfefs
33705,6832281.747,S.cS.SlbS.SlS.SlS.Sc
33706,6832334.171,p.b.b.b.b.ib.bvb.bibibfb.b.b.b.b.bn.b.c.b.b.b.ib.b.bnbfb.b
33708,6832929.249,.sp.s
33709,6832993.78,lS.pSpsSpSf.spf.p.fp.pf.p.bf.s.p.spsfbn.bf.f.nfp
33710,6833055.085,b.ws.c.c.c.
33711,6833511.67,.b.pep.p.f.f.pep.fbib.f.spspsf.f.f.bS.pfSwebpSeSsSsSpSp.p.fbn.
33712,6833534.748,.cbSlbSlb.pbSlbSlS.SlbSlSlSlS.cS.S.S.S.SfSlb.b.b
33713,6833663.774,swslspslblb.sfb
33714,6834017.909,b.lc.c.p.f.p.bn.n.c.bn.n
33715,6834040.228,p.p.p.
33716,6834122.576,.b.bib.bib.i.sfbn
33717,6834283.676,lbps.btnbnt.bnt.ct.tf.sf.f.tbfntntn.t.b.n.c.t.tn.bftnt.t.t.nb.t.b.b.tb.b.t.t.t
33719,6834684.135,wspsws.pswp.pswspspspspsws.pswsp.psws.pspsps
33720,6834814.59,bebfspspsespbfsp.pspsp.fsp.pbfsp
33721,6834973.423,swspS.p.S.psw
33722,6835128.306,swspwspwspwspswsp
33723,6835260.55,fs.p.plblelsblwl.c.c.c.c.c.c.c.c.csc
33724,6835660.017,fsp.b.bp.pb.b.b.bfsp.pb.p.sps.
33725,6835704.478,S.bswsp.psw.psws.psps.n.fb.bn.nbf.bfnfb
33726,6835816.801,S.clblS.S.p.nbf.fp.p.c.p.p.
33727,6835868.55,Sl.SlSbpSbSlbsbpsbwswspSpSpSpswsSs.swspS.SsSp.p.sws.s.swsws
33728,6836017.137,sesweswslfsfsbspsp.b.b.b.fsf.n.n.b.b.b.n
33730,6836697.641,swse.wsewsb
33732,6837475.63,bSlswsSlbS.SlSbSl.SbSl.S.
33733,6837600.227,wswsewsewsSfeswspepwspsbsSsSp.sSpsSpspb.
33734,6837640.107,lbfslbfspspsps
